"gene_id","gene_name","gene_type","Individuals","Tissue","Residual","n.isoforms"
"ENSG00000119514.5","GALNT12","protein_coding",0.060278744,0.197447463,0.742273793,2
"ENSG00000119522.11","DENND1A","protein_coding",0.077724593,0.184891811,0.737383596,14
"ENSG00000119523.8","ALG2","protein_coding",0.095780188,0.063623928,0.840595884,3
"ENSG00000119535.13","CSF3R","protein_coding",0.089477134,0.146929833,0.763593033,18
"ENSG00000119537.9","KDSR","protein_coding",0.103598189,0.225793607,0.670608204,2
"ENSG00000119559.9","C19orf25","protein_coding",0.10211857,0.069734577,0.828146853,3
"ENSG00000119596.11","YLPM1","protein_coding",0.084751166,0.203164737,0.712084097,9
"ENSG00000119599.12","DCAF4","protein_coding",0.085874956,0.087978012,0.826147032,15
"ENSG00000119616.7","FCF1","protein_coding",0.116339986,0.069042472,0.814617542,8
"ENSG00000119630.8","PGF","protein_coding",0.083029691,0.13223257,0.784737739,9
"ENSG00000119632.3","IFI27L2","protein_coding",0.08719371,0.16545321,0.74735308,6
"ENSG00000119636.11","C14orf45","protein_coding",0.09313394,0.172823776,0.734042284,7
"ENSG00000119638.7","NEK9","protein_coding",0.090344289,0.089948917,0.819706794,12
"ENSG00000119650.8","IFT43","protein_coding",0.110952162,0.093408563,0.795639275,12
"ENSG00000119655.4","NPC2","protein_coding",0.1278998,0.215518024,0.656582176,9
"ENSG00000119673.10","ACOT2","protein_coding",0.160250399,0.195852357,0.643897244,3
"ENSG00000119681.7","LTBP2","protein_coding",0.099515886,0.16821513,0.732268984,7
"ENSG00000119682.10","KIAA0317","protein_coding",0.108026769,0.081543264,0.810429967,19
"ENSG00000119684.11","MLH3","protein_coding",0.099924812,0.090872257,0.809202931,15
"ENSG00000119685.12","TTLL5","protein_coding",0.100288488,0.076642087,0.823069425,25
"ENSG00000119686.5","FLVCR2","protein_coding",0.087119313,0.074947748,0.837932938,13
"ENSG00000119688.14","ABCD4","protein_coding",0.106304717,0.068436953,0.825258331,32
"ENSG00000119689.10","DLST","protein_coding",0.11627157,0.085710641,0.798017789,16
"ENSG00000119699.3","TGFB3","protein_coding",0.077280749,0.177705282,0.74501397,7
"ENSG00000119705.5","SLIRP","protein_coding",0.091573103,0.149583298,0.758843599,11
"ENSG00000119707.9","RBM25","protein_coding",0.101355758,0.154428133,0.744216109,13
"ENSG00000119711.8","ALDH6A1","protein_coding",0.090957116,0.143639401,0.765403483,7
"ENSG00000119714.6","GPR68","protein_coding",0.0933704,0.078277375,0.828352225,5
"ENSG00000119718.5","EIF2B2","protein_coding",0.099707918,0.103165245,0.797126838,7
"ENSG00000119720.13","C14orf102","protein_coding",0.096388487,0.077182125,0.826429388,9
"ENSG00000119723.10","COQ6","protein_coding",0.085693547,0.093039643,0.82126681,23
"ENSG00000119725.10","ZNF410","protein_coding",0.096983089,0.076040293,0.826976617,25
"ENSG00000119729.6","RHOQ","protein_coding",0.099009593,0.168585288,0.732405119,8
"ENSG00000119760.11","SUPT7L","protein_coding",0.095635726,0.207772956,0.696591317,5
"ENSG00000119771.10","KLHL29","protein_coding",0.095826917,0.13620279,0.767970293,4
"ENSG00000119772.12","DNMT3A","protein_coding",0.110068926,0.077888734,0.812042339,15
"ENSG00000119777.13","TMEM214","protein_coding",0.105373936,0.074795784,0.81983028,15
"ENSG00000119778.9","ATAD2B","protein_coding",0.113857889,0.101403264,0.784738847,11
"ENSG00000119782.9","FKBP1B","protein_coding",0.111535495,0.080256473,0.808208032,6
"ENSG00000119787.9","ATL2","protein_coding",0.099009399,0.119796389,0.781194212,19
"ENSG00000119801.8","YPEL5","protein_coding",0.095460041,0.073862035,0.830677924,10
"ENSG00000119812.13","FAM98A","protein_coding",0.075673753,0.128885214,0.795441033,10
"ENSG00000119820.5","YIPF4","protein_coding",0.078143063,0.100599307,0.82125763,4
"ENSG00000119844.10","AFTPH","protein_coding",0.084941857,0.199974204,0.715083939,7
"ENSG00000119862.7","LGALSL","protein_coding",0.129863768,0.099315882,0.77082035,5
"ENSG00000119865.4","CNRIP1","protein_coding",0.071092217,0.284715196,0.644192587,4
"ENSG00000119878.5","CRIPT","protein_coding",0.105827553,0.125217517,0.76895493,2
"ENSG00000119899.11","SLC17A5","protein_coding",0.114265695,0.148746573,0.736987732,3
"ENSG00000119900.6","OGFRL1","protein_coding",0.094859821,0.10634576,0.798794419,2
"ENSG00000119906.6","FAM178A","protein_coding",0.087744416,0.191446187,0.720809397,4
"ENSG00000119912.10","IDE","protein_coding",0.0932673,0.097341124,0.809391575,8
"ENSG00000119917.8","IFIT3","protein_coding",0.141264787,0.094444543,0.76429067,3
"ENSG00000119927.9","GPAM","protein_coding",0.069428967,0.172547243,0.758023789,5
"ENSG00000119929.8","CUTC","protein_coding",0.13308428,0.179431933,0.687483787,4
"ENSG00000119938.7","PPP1R3C","protein_coding",0.100180608,0.086526907,0.813292485,3
"ENSG00000119943.6","PYROXD2","protein_coding",0.11058871,0.182378508,0.707032782,5
"ENSG00000119950.14","MXI1","protein_coding",0.113681629,0.189534001,0.69678437,13
"ENSG00000119953.7","SMNDC1","protein_coding",0.116965786,0.072599222,0.810434992,5
"ENSG00000119965.8","C10orf88","protein_coding",0.100169074,0.103057219,0.796773707,4
"ENSG00000119977.13","TCTN3","protein_coding",0.112702546,0.100837886,0.786459567,11
"ENSG00000119979.9","FAM45A","protein_coding",0.10770758,0.103744417,0.788548003,14
"ENSG00000120008.10","WDR11","protein_coding",0.08372806,0.107162783,0.809109157,5
"ENSG00000120029.7","C10orf76","protein_coding",0.098104888,0.205973329,0.695921783,7
"ENSG00000120049.12","KCNIP2","protein_coding",0.085960552,0.155471745,0.758567703,16
"ENSG00000120051.10","CCDC147","protein_coding",0.146354347,0.093029059,0.760616595,3
"ENSG00000120053.8","GOT1","protein_coding",0.071709951,0.281385457,0.646904592,5
"ENSG00000120055.4","C10orf95","protein_coding",0.102461374,0.111285201,0.786253425,4
"ENSG00000120063.4","GNA13","protein_coding",0.12248916,0.115908742,0.761602097,3
"ENSG00000120071.8","KANSL1","protein_coding",0.114988816,0.076304285,0.808706899,18
"ENSG00000120129.4","DUSP1","protein_coding",0.132103864,0.149322037,0.7185741,3
"ENSG00000120137.6","PANK3","protein_coding",0.075509127,0.089769255,0.834721618,3
"ENSG00000120158.6","RCL1","protein_coding",0.092426957,0.139642175,0.767930868,8
"ENSG00000120159.7","C9orf82","protein_coding",0.116834305,0.094267353,0.788898342,6
"ENSG00000120217.9","CD274","protein_coding",0.089507946,0.153029475,0.757462579,5
"ENSG00000120253.8","NUP43","protein_coding",0.109964024,0.097844342,0.792191635,8
"ENSG00000120254.10","MTHFD1L","protein_coding",0.099461168,0.083236423,0.817302409,13
"ENSG00000120256.4","LRP11","protein_coding",0.082100996,0.156356652,0.761542352,5
"ENSG00000120265.12","PCMT1","protein_coding",0.066694582,0.274342032,0.658963386,11
"ENSG00000120278.9","PLEKHG1","protein_coding",0.109464376,0.140424612,0.750111012,5
"ENSG00000120306.5","CYSTM1","protein_coding",0.140436577,0.141938951,0.717624472,4
"ENSG00000120314.14","WDR55","protein_coding",0.112827108,0.093248441,0.793924451,5
"ENSG00000120318.10","ARAP3","protein_coding",0.084926352,0.141265317,0.773808331,7
"ENSG00000120333.4","MRPS14","protein_coding",0.130356008,0.120281453,0.74936254,3
"ENSG00000120334.11","CENPL","protein_coding",0.101808605,0.057798436,0.840392959,9
"ENSG00000120370.7","GORAB","protein_coding",0.095935343,0.070681105,0.833383552,7
"ENSG00000120437.7","ACAT2","protein_coding",0.104075131,0.158870883,0.737053986,4
"ENSG00000120438.7","TCP1","protein_coding",0.10927594,0.174160338,0.716563723,18
"ENSG00000120451.6","SNX19","protein_coding",0.120584973,0.07065483,0.808760197,15
"ENSG00000120458.5","MSANTD2","protein_coding",0.092161259,0.123665692,0.78417305,6
"ENSG00000120509.6","PDZD11","protein_coding",0.079942117,0.113012575,0.807045308,4
"ENSG00000120519.10","SLC10A7","protein_coding",0.084122641,0.088565107,0.827312251,11
"ENSG00000120526.6","NUDCD1","protein_coding",0.067644564,0.1421281,0.790227336,4
"ENSG00000120533.8","ENY2","protein_coding",0.095820567,0.095231463,0.80894797,16
"ENSG00000120539.9","MASTL","protein_coding",0.104622968,0.087621667,0.807755365,4
"ENSG00000120549.10","KIAA1217","protein_coding",0.069100373,0.292193883,0.638705743,16
"ENSG00000120594.9","PLXDC2","protein_coding",0.094458684,0.136070365,0.769470951,4
"ENSG00000120616.11","EPC1","protein_coding",0.104624477,0.137015809,0.758359714,10
"ENSG00000120647.5","CCDC77","protein_coding",0.08738349,0.065944892,0.846671617,12
"ENSG00000120656.7","TAF12","protein_coding",0.109282519,0.163969552,0.726747928,4
"ENSG00000120662.10","MTRF1","protein_coding",0.107481105,0.100457787,0.792061107,11
"ENSG00000120675.4","DNAJC15","protein_coding",0.111903731,0.257673181,0.630423088,2
"ENSG00000120685.13","PROSER1","protein_coding",0.097182104,0.104840726,0.79797717,8
"ENSG00000120686.7","UFM1","protein_coding",0.123650191,0.072556526,0.803793282,6
"ENSG00000120688.7","WBP4","protein_coding",0.119578945,0.097288249,0.783132806,2
"ENSG00000120690.8","ELF1","protein_coding",0.097596993,0.265723271,0.636679736,5
"ENSG00000120693.9","SMAD9","protein_coding",0.098963819,0.162118624,0.738917558,4
"ENSG00000120694.13","HSPH1","protein_coding",0.105848698,0.17767423,0.716477072,9
"ENSG00000120696.7","KBTBD7","protein_coding",0.09570309,0.095579038,0.808717872,2
"ENSG00000120697.4","ALG5","protein_coding",0.11656523,0.124232716,0.759202054,6
"ENSG00000120699.6","EXOSC8","protein_coding",0.094153961,0.078869913,0.826976126,12
"ENSG00000120705.8","ETF1","protein_coding",0.090496655,0.279978246,0.629525099,9
"ENSG00000120708.9","TGFBI","protein_coding",0.097539879,0.13048614,0.771973981,17
"ENSG00000120709.6","FAM53C","protein_coding",0.108150827,0.093703726,0.798145447,11
"ENSG00000120725.7","SIL1","protein_coding",0.094478493,0.076213893,0.829307614,16
"ENSG00000120727.6","PAIP2","protein_coding",0.130553375,0.226591895,0.64285473,8
"ENSG00000120733.8","KDM3B","protein_coding",0.088603853,0.163537851,0.747858296,11
"ENSG00000120738.6","EGR1","protein_coding",0.086253384,0.06909724,0.844649376,3
"ENSG00000120742.6","SERP1","protein_coding",0.085771252,0.183809724,0.730419024,8
"ENSG00000120798.11","NR2C1","protein_coding",0.101256319,0.107747385,0.790996296,18
"ENSG00000120800.4","UTP20","protein_coding",0.073874922,0.122857506,0.803267572,4
"ENSG00000120802.8","TMPO","protein_coding",0.107726743,0.080159473,0.812113784,13
"ENSG00000120805.9","ARL1","protein_coding",0.119437113,0.089252355,0.791310531,11
"ENSG00000120832.5","MTERFD3","protein_coding",0.089297886,0.089272249,0.821429865,7
"ENSG00000120833.8","SOCS2","protein_coding",0.105569257,0.133339618,0.761091125,12
"ENSG00000120837.3","NFYB","protein_coding",0.101064421,0.116158909,0.78277667,5
"ENSG00000120860.6","CCDC53","protein_coding",0.090048931,0.088438948,0.821512121,13
"ENSG00000120868.9","APAF1","protein_coding",0.095521719,0.124439855,0.780038426,14
"ENSG00000120875.4","DUSP4","protein_coding",0.051201375,0.319958574,0.628840051,2
"ENSG00000120885.13","CLU","protein_coding",0.095589614,0.270038708,0.634371678,21
"ENSG00000120889.8","TNFRSF10B","protein_coding",0.102223861,0.127832772,0.769943367,9
"ENSG00000120896.9","SORBS3","protein_coding",0.08966653,0.122166586,0.788166884,24
"ENSG00000120899.12","PTK2B","protein_coding",0.092154339,0.163625559,0.744220102,20
"ENSG00000120910.10","PPP3CC","protein_coding",0.063208702,0.279411074,0.657380224,8
"ENSG00000120913.17","PDLIM2","protein_coding",0.104755109,0.17467234,0.720572551,19
"ENSG00000120915.8","EPHX2","protein_coding",0.086652189,0.096906688,0.816441123,13
"ENSG00000120925.9","RNF170","protein_coding",0.094620924,0.131851765,0.77352731,9
"ENSG00000120942.8","UBIAD1","protein_coding",0.075971474,0.235449865,0.688578661,4
"ENSG00000120948.10","TARDBP","protein_coding",0.107958183,0.098685329,0.793356488,10
"ENSG00000120963.7","ZNF706","protein_coding",0.10120115,0.17541073,0.72338812,15
"ENSG00000120992.11","LYPLA1","protein_coding",0.093295712,0.071784594,0.834919693,15
"ENSG00000121022.9","COPS5","protein_coding",0.08243505,0.080625159,0.836939791,13
"ENSG00000121039.5","RDH10","protein_coding",0.106327848,0.132039605,0.761632548,5
"ENSG00000121057.7","AKAP1","protein_coding",0.091888227,0.108053695,0.800058078,19
"ENSG00000121058.4","COIL","protein_coding",0.110124094,0.045281963,0.844593943,2
"ENSG00000121060.10","TRIM25","protein_coding",0.08429892,0.169418677,0.746282403,9
"ENSG00000121064.8","SCPEP1","protein_coding",0.105369284,0.102629967,0.79200075,15
"ENSG00000121067.12","SPOP","protein_coding",0.090649989,0.094274372,0.815075639,25
"ENSG00000121068.7","TBX2","protein_coding",0.099617013,0.288769924,0.611613063,4
"ENSG00000121073.7","SLC35B1","protein_coding",0.098356515,0.107122289,0.794521196,21
"ENSG00000121104.3","FAM117A","protein_coding",0.105931131,0.118835998,0.775232871,12
"ENSG00000121210.11","KIAA0922","protein_coding",0.089122842,0.075884527,0.834992631,9
"ENSG00000121274.8","PAPD5","protein_coding",0.094246152,0.067936111,0.837817737,5
"ENSG00000121281.7","ADCY7","protein_coding",0.085980561,0.095927051,0.818092388,16
"ENSG00000121297.6","TSHZ3","protein_coding",0.12855789,0.116819838,0.754622272,3
"ENSG00000121310.11","ECHDC2","protein_coding",0.092728348,0.117512184,0.789759468,27
"ENSG00000121316.5","PLBD1","protein_coding",0.093325108,0.185684148,0.720990744,4
"ENSG00000121350.10","PYROXD1","protein_coding",0.101216391,0.088635658,0.810147951,11
"ENSG00000121390.12","PSPC1","protein_coding",0.108359078,0.105201792,0.78643913,6
"ENSG00000121406.3","ZNF549","protein_coding",0.084526087,0.148016562,0.767457352,2
"ENSG00000121413.7","ZSCAN18","protein_coding",0.084644712,0.40583623,0.509519058,3
"ENSG00000121417.9","ZNF211","protein_coding",0.090917721,0.099744958,0.809337321,14
"ENSG00000121440.9","PDZRN3","protein_coding",0.084222595,0.154102361,0.761675045,14
"ENSG00000121454.4","LHX4","protein_coding",0.070398633,0.074404394,0.855196973,3
"ENSG00000121481.6","RNF2","protein_coding",0.094556592,0.1351791,0.770264308,4
"ENSG00000121486.7","TRMT1L","protein_coding",0.095591698,0.101025068,0.803383234,5
"ENSG00000121542.7","SEC22A","protein_coding",0.106476221,0.088012203,0.805511576,10
"ENSG00000121577.9","POPDC2","protein_coding",0.092185927,0.181313937,0.726500135,10
"ENSG00000121578.8","B4GALT4","protein_coding",0.101391529,0.092560609,0.806047861,20
"ENSG00000121579.6","NAA50","protein_coding",0.091550086,0.096582438,0.811867475,10
"ENSG00000121644.14","PPPDE1","protein_coding",0.093989308,0.191052815,0.714957877,4
"ENSG00000121653.6","MAPK8IP1","protein_coding",0.066905328,0.206315319,0.726779353,4
"ENSG00000121671.7","CRY2","protein_coding",0.094053929,0.167123895,0.738822175,10
"ENSG00000121680.11","PEX16","protein_coding",0.104125899,0.063233564,0.832640537,11
"ENSG00000121691.4","CAT","protein_coding",0.119434012,0.186465671,0.694100317,5
"ENSG00000121716.11","PILRB","protein_coding",0.113144069,0.097738447,0.789117484,22
"ENSG00000121741.10","ZMYM2","protein_coding",0.100846874,0.101208317,0.797944809,11
"ENSG00000121749.11","TBC1D15","protein_coding",0.094223993,0.17842208,0.727353927,18
"ENSG00000121753.8","BAI2","protein_coding",0.098230668,0.119593238,0.782176094,21
"ENSG00000121766.10","ZCCHC17","protein_coding",0.109684452,0.131840569,0.758474979,6
"ENSG00000121769.3","FABP3","protein_coding",0.096387661,0.110884972,0.792727367,4
"ENSG00000121774.11","KHDRBS1","protein_coding",0.102465224,0.200490619,0.697044157,5
"ENSG00000121775.12","TMEM39B","protein_coding",0.108235745,0.118956735,0.772807521,13
"ENSG00000121797.8","CCRL2","protein_coding",0.09551398,0.087830401,0.816655619,6
"ENSG00000121848.8","RNF115","protein_coding",0.127685002,0.155223283,0.717091715,3
"ENSG00000121851.8","POLR3GL","protein_coding",0.069327303,0.078637102,0.852035595,4
"ENSG00000121858.6","TNFSF10","protein_coding",0.112296514,0.129958184,0.757745302,6
"ENSG00000121864.5","ZNF639","protein_coding",0.098764785,0.109923873,0.791311342,9
"ENSG00000121879.3","PIK3CA","protein_coding",0.084663308,0.101380239,0.813956453,4
"ENSG00000121892.10","PDS5A","protein_coding",0.108005868,0.108025027,0.783969105,10
"ENSG00000121897.9","LIAS","protein_coding",0.104247896,0.085712666,0.810039438,7
"ENSG00000121931.11","LRIF1","protein_coding",0.082060483,0.262434868,0.65550465,3
"ENSG00000121933.12","ADORA3","protein_coding",0.101035179,0.082685123,0.816279697,11
"ENSG00000121940.11","CLCC1","protein_coding",0.108847924,0.103016243,0.788135833,11
"ENSG00000121957.7","GPSM2","protein_coding",0.104151427,0.088816173,0.8070324,6
"ENSG00000121964.9","GTDC1","protein_coding",0.092241088,0.093232235,0.814526677,19
"ENSG00000121966.5","CXCR4","protein_coding",0.077903041,0.152164843,0.769932115,4
"ENSG00000121988.11","ZRANB3","protein_coding",0.080392291,0.082235499,0.83737221,13
"ENSG00000121989.10","ACVR2A","protein_coding",0.079309438,0.292324772,0.62836579,7
"ENSG00000122008.11","POLK","protein_coding",0.100125256,0.089345393,0.810529351,19
"ENSG00000122026.6","RPL21","protein_coding",0.10462287,0.109839314,0.785537816,10
"ENSG00000122033.9","MTIF3","protein_coding",0.100690389,0.134063488,0.765246124,13
"ENSG00000122034.8","GTF3A","protein_coding",0.131192678,0.150200296,0.718607026,9
"ENSG00000122035.6","RASL11A","protein_coding",0.069158095,0.254652153,0.676189752,3
"ENSG00000122068.6","FYTTD1","protein_coding",0.09606722,0.137970841,0.765961939,11
"ENSG00000122085.11","MTERFD2","protein_coding",0.102276511,0.107130973,0.790592516,21
"ENSG00000122122.8","SASH3","protein_coding",0.070419967,0.138454692,0.791125341,3
"ENSG00000122126.10","OCRL","protein_coding",0.075735458,0.233431068,0.690833474,5
"ENSG00000122140.6","MRPS2","protein_coding",0.094190983,0.150800271,0.755008747,8
"ENSG00000122176.8","FMOD","protein_coding",0.080939637,0.271696178,0.647364185,6
"ENSG00000122203.10","KIAA1191","protein_coding",0.092439547,0.078810133,0.82875032,11
"ENSG00000122218.10","COPA","protein_coding",0.099474784,0.133355865,0.76716935,7
"ENSG00000122257.14","RBBP6","protein_coding",0.097446411,0.199602184,0.702951404,12
"ENSG00000122299.7","ZC3H7A","protein_coding",0.101270461,0.095827239,0.802902301,17
"ENSG00000122335.8","SERAC1","protein_coding",0.111685098,0.101888,0.786426902,4
"ENSG00000122359.11","ANXA11","protein_coding",0.121375338,0.111863145,0.766761516,18
"ENSG00000122367.14","LDB3","protein_coding",0.090163472,0.225927669,0.683908858,14
"ENSG00000122376.6","FAM35A","protein_coding",0.101241362,0.055142748,0.84361589,4
"ENSG00000122378.9","FAM213A","protein_coding",0.095182513,0.17555721,0.729260277,4
"ENSG00000122386.6","ZNF205","protein_coding",0.093600522,0.136761785,0.769637694,5
"ENSG00000122390.12","NAA60","protein_coding",0.103998664,0.076643416,0.81935792,37
